253,344,149,0.04075876689811561,350,146,0.0321007671207767,4,132,0.03928400186869682
256,344,149,0.04075876689811561,350,146,0.0321007671207767,4,132,0.03928400186869682
259,344,149,0.04075876689811561,350,146,0.0321007671207767,4,132,0.03928400186869682
262,344,149,0.04075876689811561,350,146,0.0321007671207767,4,132,0.03928400186869682
265,344,149,0.04075876689811561,350,146,0.0321007671207767,4,132,0.03928400186869682
268,344,149,0.04075876689811561,350,146,0.0321007671207767,4,132,0.03928400186869682
271,344,149,0.04075876689811561,350,146,0.0321007671207767,4,132,0.03928400186869682
274,344,149,0.04075876689811561,350,146,0.0321007671207767,4,132,0.03928400186869682
277,344,149,0.04075876689811561,350,146,0.0321007671207767,4,132,0.03928400186869682
280,344,149,0.04075876689811561,350,146,0.0321007671207767,4,132,0.03928400186869682
283,344,149,0.04075876689811561,350,146,0.0321007671207767,4,132,0.03928400186869682
286,344,149,0.04075876689811561,350,146,0.0321007671207767,4,132,0.03928400186869682
289,344,149,0.04075876689811561,350,146,0.0321007671207767,4,132,0.03928400186869682
292,344,149,0.04075876689811561,350,146,0.0321007671207767,4,132,0.03928400186869682
295,344,149,0.04075876689811561,350,146,0.0321007671207767,4,132,0.03928400186869682
298,344,149,0.04075876689811561,350,146,0.0321007671207767,4,132,0.03928400186869682
301,344,149,0.04075876689811561,350,146,0.0321007671207767,4,132,0.03928400186869682
304,344,149,0.04075876689811561,350,146,0.0321007671207767,4,132,0.03928400186869682
307,344,149,0.04075876689811561,350,146,0.0321007671207767,4,132,0.03928400186869682
310,344,149,0.04075876689811561,350,146,0.0321007671207767,4,132,0.03928400186869682
313,344,149,0.04075876689811561,350,146,0.0321007671207767,4,132,0.03928400186869682
316,344,149,0.04075876689811561,350,146,0.0321007671207767,4,132,0.03928400186869682
319,344,149,0.04075876689811561,350,146,0.0321007671207767,4,132,0.03928400186869682
322,344,149,0.04075876689811561,350,146,0.0321007671207767,4,132,0.03928400186869682
325,344,149,0.04075876689811561,350,146,0.0321007671207767,4,132,0.03928400186869682
328,344,149,0.04075876689811561,350,146,0.0321007671207767,4,132,0.03928400186869682
331,344,149,0.04075876689811561,350,146,0.0321007671207767,4,132,0.03928400186869682
334,344,149,0.04075876689811561,350,146,0.0321007671207767,4,132,0.03928400186869682
337,344,149,0.04075876689811561,350,146,0.0321007671207767,4,132,0.03928400186869682
340,344,149,0.04075876689811561,350,146,0.0321007671207767,4,132,0.03928400186869682
343,344,149,0.04075876689811561,350,146,0.0321007671207767,4,132,0.03928400186869682
346,344,149,0.04075876689811561,350,146,0.0321007671207767,4,132,0.03928400186869682
349,344,149,0.04075876689811561,350,146,0.0321007671207767,4,132,0.03928400186869682
352,344,149,0.04075876689811561,350,146,0.0321007671207767,4,132,0.03928400186869682
355,344,149,0.04075876689811561,350,146,0.0321007671207767,4,132,0.03928400186869682
358,344,149,0.04075876689811561,350,146,0.0321007671207767,4,132,0.03928400186869682
361,344,149,0.04075876689811561,350,146,0.0321007671207767,4,132,0.03928400186869682
364,344,149,0.04075876689811561,350,146,0.0321007671207767,4,132,0.03928400186869682
367,344,149,0.04075876689811561,350,146,0.0321007671207767,4,132,0.03928400186869682
370,344,149,0.04075876689811561,350,146,0.0321007671207767,4,132,0.03928400186869682
373,344,149,0.04075876689811561,350,146,0.0321007671207767,4,132,0.03928400186869682
376,344,149,0.04075876689811561,350,146,0.0321007671207767,4,132,0.03928400186869682
379,344,149,0.04075876689811561,350,146,0.0321007671207767,4,132,0.03928400186869682
382,344,149,0.04075876689811561,350,146,0.0321007671207767,4,132,0.03928400186869682
385,344,149,0.04075876689811561,350,146,0.0321007671207767,4,132,0.03928400186869682
388,344,149,0.04075876689811561,350,146,0.0321007671207767,4,132,0.03928400186869682
391,344,149,0.04075876689811561,350,146,0.0321007671207767,4,132,0.03928400186869682
394,344,149,0.04075876689811561,350,146,0.0321007671207767,4,132,0.03928400186869682
397,344,149,0.04075876689811561,350,146,0.0321007671207767,4,132,0.03928400186869682
400,344,149,0.04075876689811561,350,146,0.0321007671207767,4,132,0.03928400186869682
403,344,149,0.04075876689811561,350,146,0.0321007671207767,4,132,0.03928400186869682
406,344,149,0.04075876689811561,350,146,0.0321007671207767,4,132,0.03928400186869682
409,344,149,0.04075876689811561,350,146,0.0321007671207767,4,132,0.03928400186869682
412,344,149,0.04075876689811561,350,146,0.0321007671207767,4,132,0.03928400186869682
415,344,149,0.04075876689811561,350,146,0.0321007671207767,4,132,0.03928400186869682
418,344,149,0.04075876689811561,350,146,0.0321007671207767,4,132,0.03928400186869682
421,344,149,0.04075876689811561,350,146,0.0321007671207767,4,132,0.03928400186869682
424,344,149,0.04075876689811561,350,146,0.0321007671207767,4,132,0.03928400186869682
427,344,149,0.04075876689811561,350,146,0.0321007671207767,4,132,0.03928400186869682
430,344,149,0.04075876689811561,350,146,0.0321007671207767,4,132,0.03928400186869682
433,344,149,0.04075876689811561,350,146,0.0321007671207767,4,132,0.03928400186869682
436,344,149,0.04075876689811561,350,146,0.0321007671207767,4,132,0.03928400186869682
439,344,149,0.04075876689811561,350,146,0.0321007671207767,4,132,0.03928400186869682
442,344,149,0.04075876689811561,350,146,0.0321007671207767,4,132,0.03928400186869682
445,344,149,0.04075876689811561,350,146,0.0321007671207767,4,132,0.03928400186869682
448,344,149,0.04075876689811561,350,146,0.0321007671207767,4,132,0.03928400186869682
451,344,149,0.04075876689811561,350,146,0.0321007671207767,4,132,0.03928400186869682
454,344,149,0.04075876689811561,350,146,0.0321007671207767,4,132,0.03928400186869682
457,344,149,0.04075876689811561,350,146,0.0321007671207767,4,132,0.03928400186869682
460,344,149,0.04075876689811561,350,146,0.0321007671207767,4,132,0.03928400186869682
463,344,149,0.04075876689811561,350,146,0.0321007671207767,4,132,0.03928400186869682
466,344,149,0.04075876689811561,350,146,0.0321007671207767,4,132,0.03928400186869682
469,344,149,0.04075876689811561,350,146,0.0321007671207767,4,132,0.03928400186869682
472,344,149,0.04075876689811561,350,146,0.0321007671207767,4,132,0.03928400186869682
475,344,149,0.04075876689811561,350,146,0.0321007671207767,4,132,0.03928400186869682
478,344,149,0.04075876689811561,350,146,0.0321007671207767,4,132,0.03928400186869682
481,344,149,0.04075876689811561,350,146,0.0321007671207767,4,132,0.03928400186869682
484,344,149,0.04075876689811561,350,146,0.0321007671207767,4,132,0.03928400186869682
487,344,149,0.04075876689811561,350,146,0.0321007671207767,4,132,0.03928400186869682
490,344,149,0.04075876689811561,350,146,0.0321007671207767,4,132,0.03928400186869682
493,344,149,0.04075876689811561,350,146,0.0321007671207767,4,132,0.03928400186869682
496,344,149,0.04075876689811561,350,146,0.0321007671207767,4,132,0.03928400186869682
499,344,149,0.04075876689811561,350,146,0.0321007671207767,4,132,0.03928400186869682
502,87,239,0.07293988309274949,70,212,0.08933124437012917,66,189,0.09284457115860351
505,87,239,0.07293988309274949,70,212,0.08933124437012917,66,189,0.09284457115860351
508,87,239,0.07293988309274949,70,212,0.08933124437012917,66,189,0.09284457115860351
511,87,239,0.07293988309274949,70,212,0.08933124437012917,66,189,0.09284457115860351
514,87,239,0.07293988309274949,70,212,0.08933124437012917,66,189,0.09284457115860351
517,87,239,0.07293988309274949,70,212,0.08933124437012917,66,189,0.09284457115860351
520,87,239,0.07293988309274949,70,212,0.08933124437012917,66,189,0.09284457115860351
523,87,239,0.07293988309274949,70,212,0.08933124437012917,66,189,0.09284457115860351
526,87,239,0.07293988309274949,70,212,0.08933124437012917,66,189,0.09284457115860351
529,87,239,0.07293988309274949,70,212,0.08933124437012917,66,189,0.09284457115860351
532,87,239,0.07293988309274949,70,212,0.08933124437012917,66,189,0.09284457115860351
